Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,Medium,Master Protein,Q15768,Ephrin-B3 OS=Homo sapiens OX=9606 GN=EFNB3 PE=1 SV=1,0.027,FALSE,1.382,3,1,1,1,340,35.8,8.6,0,1,cell communication;cell differentiation;cellular component movement;development;regulation of biological process;response to stimulus,membrane,catalytic activity;protein binding;receptor activity;signal transducer activity,Pf00812,1949,ENSG00000108947.4,17,,EFNB3,Axon guidance,EPH-ephrin mediated repulsion of cells; Ephrin signaling; EPHB-mediated forward signaling,7,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A087WZQ5,Tyrosine-protein kinase Mer OS=Homo sapiens OX=9606 GN=MERTK PE=1 SV=1,0.027,FALSE,1.381,1,1,1,1,588,66.4,8.88,2.94,1,metabolic process,membrane,catalytic activity;nucleotide binding;protein binding,"Pf00069, Pf07714",,ENSG00000153208.16,2,,,,,0,0,253.5,356.4,396.3,311.9,345.6,270.1,187.6,179.6,139.6,112.1,241.5,356.4,345.9,271.1,222.2,99.6,54.2,44.7,23.4,16.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9UJQ1,Lysosome-associated membrane glycoprotein 5 OS=Homo sapiens OX=9606 GN=LAMP5 PE=1 SV=1,0.028,FALSE,1.375,4,1,1,1,280,31.5,6.46,0,1,,endosome;membrane,,Pf01299,24141,ENSG00000125869.9,20,,LAMP5,,,0,0,67.7,77.3,79.9,91.8,89.7,77.5,91.2,101.2,76.8,129.4,64.5,77.3,69.7,79.8,57.7,28.6,26.3,25.2,12.9,19.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,I3L3N0,Serine racemase (Fragment) OS=Homo sapiens OX=9606 GN=SRR PE=1 SV=2,0.028,FALSE,1.366,7,1,1,1,100,11,9.29,2.14,1,metabolic process,,,Pf00291,,ENSG00000167720.12,17,,,,,0,0,150,173.2,166.8,181.8,177.8,199.3,166.7,200.3,174.4,188.9,143,173.2,145.6,158,114.3,73.5,48.1,49.9,29.3,28,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A0B4J212,Protein FAM92A OS=Homo sapiens OX=9606 GN=FAM92A PE=1 SV=1,0.028,FALSE,1.365,7,1,1,1,162,18.8,9.82,0,1,,,,Pf06730,,ENSG00000188343.12,8,,,,,0,0,109.4,133.6,92,138.5,128.1,223.1,57.8,145.5,162.1,136.2,104.3,133.6,80.3,120.3,82.4,82.2,16.7,36.2,27.2,20.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,C9J036,5'-nucleotidase domain-containing protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=NT5DC2 PE=1 SV=1,0.028,FALSE,1.363,9,1,5,1,85,9.8,4.92,0,1,,,,Pf05761,,ENSG00000168268.10,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,Medium,Master Protein,Q96BX8,MOB kinase activator 3A OS=Homo sapiens OX=9606 GN=MOB3A PE=1 SV=1,0.028,FALSE,1.363,4,1,1,1,217,25.4,8.63,0,1,,,metal ion binding,Pf03637,126308,ENSG00000172081.13,19,,MOB3A,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q86YS3,Rab11 family-interacting protein 4 OS=Homo sapiens OX=9606 GN=RAB11FIP4 PE=1 SV=1,0.028,FALSE,1.363,2,1,3,1,637,71.9,4.87,5.21,1,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;endosome;membrane,enzyme regulator activity;metal ion binding;nucleotide binding;protein binding,"Pf01025, Pf04111, Pf04156, Pf05557, Pf05622, Pf06785, Pf09457, Pf14817",84440,ENSG00000131242.17,17,,RAB11FIP4,Endocytosis,,1,0,562.5,228,335.9,248.1,261.3,307.8,178.8,729,7881.4,4225.4,536,228,293.2,215.6,168,113.5,51.6,181.5,1324.1,626.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8IZK6,Mucolipin-2 OS=Homo sapiens OX=9606 GN=MCOLN2 PE=1 SV=2,0.028,FALSE,1.36,1,1,2,1,566,65.9,7.61,5.22,1,cell organization and biogenesis;cellular component movement;defense response;regulation of biological process;response to stimulus;transport,endosome;membrane;vacuole,transporter activity,"Pf00520, Pf08016",255231,ENSG00000153898.12,1,,MCOLN2,,TRP channels,4,0,942.5,1316.5,1225.9,757.6,1413.4,1306.3,1035.4,920.9,471.3,536,898.1,1316.5,1070.1,658.4,908.6,481.6,299,229.3,79.2,79.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9H939,Proline-serine-threonine phosphatase-interacting protein 2 OS=Homo sapiens OX=9606 GN=PSTPIP2 PE=1 SV=4,0.028,FALSE,1.359,2,1,1,1,334,38.8,8.48,2.31,1,cell organization and biogenesis;cellular component movement,cytoplasm;cytoskeleton;cytosol;membrane,catalytic activity;motor activity;protein binding,"Pf00611, Pf01576",9050,ENSG00000152229.18,18,,PSTPIP2,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,F5H670,Zinc finger protein 268 OS=Homo sapiens OX=9606 GN=ZNF268 PE=4 SV=1,0.029,FALSE,1.347,7,1,1,1,100,11.7,10.74,2.42,1,cell differentiation;metabolic process;regulation of biological process,cytoplasm;cytoskeleton;cytosol;nucleus,DNA binding;metal ion binding,,10795,ENSG00000090612.20,12,,ZNF268,,,0,0,472.6,506.1,487.1,443.8,550.6,658.5,817.3,800.9,1242.4,1517.9,450.3,506.1,425.2,385.6,354,242.8,236,199.4,208.7,225.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9BZI7,Regulator of nonsense transcripts 3B OS=Homo sapiens OX=9606 GN=UPF3B PE=1 SV=1,0.029,FALSE,1.347,3,1,1,1,483,57.7,9.48,2.39,1,metabolic process;regulation of biological process;transport,cytoplasm;cytosol;nucleus,protein binding;RNA binding;transporter activity,Pf03467,65109,ENSG00000125351.11,X,,UPF3B,RNA transport; mRNA surveillance pathway,mRNA 3'-end processing; mRNA Splicing - Major Pathway; Cleavage of Growing Transcript in the Termination Region ; Regulation of expression of SLITs and ROBOs; Transport of Mature mRNA derived from an Intron-Containing Transcript; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),19,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6DKK2,"Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens OX=9606 GN=TTC19 PE=1 SV=4",0.029,FALSE,1.343,2,1,1,1,380,42.4,5.77,0,1,cell division;cell organization and biogenesis;metabolic process;transport,membrane;mitochondrion,protein binding,"Pf13414, Pf13424",54902,ENSG00000011295.15,17,,TTC19,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,J3KT17,Galectin OS=Homo sapiens OX=9606 GN=LGALS9C PE=4 SV=1,0.029,FALSE,1.34,6,1,1,1,234,25.6,8.38,0,1,,cytosol,,Pf00337,,ENSG00000171916.16; ENSG00000284021.1,17; CHR_HSCHR17_3_CTG1,TYROBP Causal Network,,,,1,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P54826,Growth arrest-specific protein 1 OS=Homo sapiens OX=9606 GN=GAS1 PE=2 SV=2,0.029,FALSE,1.336,2,1,3,1,345,35.7,5.55,2.16,1,regulation of biological process;response to stimulus,membrane,protein binding,Pf02351,2619,ENSG00000180447.6,9,,GAS1,Hedgehog signaling pathway,Ligand-receptor interactions; Activation of SMO,6,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8WVS4,WD repeat-containing protein 60 OS=Homo sapiens OX=9606 GN=WDR60 PE=1 SV=3,0.029,FALSE,1.335,1,1,1,1,1066,122.5,7.31,2.31,1,cell organization and biogenesis;cellular component movement;transport,,catalytic activity;motor activity;protein binding,,55112,ENSG00000126870.15,7,,WDR60,,Intraflagellar transport,3,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6RFH5,WD repeat-containing protein 74 OS=Homo sapiens OX=9606 GN=WDR74 PE=1 SV=1,0.029,FALSE,1.331,2,1,1,1,385,42.4,8.32,0,1,,nucleus,protein binding,Pf00400,54663,ENSG00000133316.15,11,,WDR74,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,E9PK91,Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=1,0.029,FALSE,1.33,1,1,1,1,871,100.3,9.95,0,1,cell death;metabolic process;regulation of biological process;response to stimulus,cytoplasm;nucleus,DNA binding;protein binding;RNA binding,Pf15440,9774,ENSG00000029363.16,6,Interactome of polycomb repressive complex 2 (PRC2),BCLAF1,,,1,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q03164,Histone-lysine N-methyltransferase 2A OS=Homo sapiens OX=9606 GN=KMT2A PE=1 SV=5,0.03,FALSE,1.323,0,1,1,1,3969,431.5,9.09,2.37,1,cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytosol;nucleus,catalytic activity;DNA binding;metal ion binding;protein binding;RNA binding,"Pf00628, Pf00856, Pf02008, Pf05964, Pf05965, Pf13771, Pf13832, Pf15446",4297,ENSG00000118058.20,11,Histone Modifications; Senescence and Autophagy in Cancer,KMT2A; MLL,Lysine degradation; Transcriptional misregulation in cancer,PKMTs methylate histone lysines; RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function; RUNX1 regulates transcription of genes involved in differentiation of HSCs,13,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8TBK2,N-lysine methyltransferase SETD6 OS=Homo sapiens OX=9606 GN=SETD6 PE=1 SV=2,0.03,FALSE,1.304,1,1,1,1,473,53.2,5.34,1.73,1,cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process,cytosol;nucleus,catalytic activity;protein binding,"Pf00856, Pf09273",79918,ENSG00000103037.11,16,Histone Modifications,SETD6,,PKMTs methylate histone lysines,4,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,B5MC47,Pecanex-like protein 4 OS=Homo sapiens OX=9606 GN=PCNX4 PE=1 SV=1,0.03,FALSE,1.301,1,1,1,1,873,98.9,6.35,2.86,1,,membrane,,Pf05041,,ENSG00000126773.12,14,,,,,0,0,225.8,247,274.7,223.1,301.5,367.1,509.2,453.4,108.5,105,215.2,247,239.7,193.9,193.8,135.3,147,112.9,18.2,15.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q969L2,Protein MAL2 OS=Homo sapiens OX=9606 GN=MAL2 PE=1 SV=1,0.03,FALSE,1.301,6,1,1,1,176,19.1,6.24,0,1,cell organization and biogenesis;transport,cytoplasm;membrane,protein binding;structural molecule activity,Pf01284,114569,ENSG00000147676.13,8,,MAL2,,,0,0,209.3,208.5,241.6,272,245.7,228.1,294.5,356.9,240.8,231,199.5,208.5,210.9,236.4,158,84.1,85,88.8,40.5,34.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,O94782,Ubiquitin carboxyl-terminal hydrolase 1 OS=Homo sapiens OX=9606 GN=USP1 PE=1 SV=1,0.03,FALSE,1.297,1,1,1,1,785,88.2,5.45,0,1,metabolic process;regulation of biological process;response to stimulus,nucleus,catalytic activity;protein binding,"Pf00443, Pf13423",7398,ENSG00000162607.12,1,miR-517 relationship with ARCN1 and USP1,USP1,Fanconi anemia pathway,Fanconi Anemia Pathway; Recognition of DNA damage by PCNA-containing replication complex,6,0,213.8,206.9,264.9,288.6,333.2,594,291,339.2,195.7,152.8,203.8,206.9,231.3,250.8,214.2,219,84,84.4,32.9,22.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9Y2I7,1-phosphatidylinositol 3-phosphate 5-kinase OS=Homo sapiens OX=9606 GN=PIKFYVE PE=1 SV=3,0.03,FALSE,1.297,1,1,1,1,2098,237,6.7,2.41,1,metabolic process;regulation of biological process;response to stimulus;transport,cytosol;endosome;membrane,catalytic activity;metal ion binding;nucleotide binding;protein binding,"Pf00118, Pf00610, Pf01363, Pf01504",200576,ENSG00000115020.16,2,,PIKFYVE,Phosphatidylinositol signaling system; Phagosome; Regulation of actin cytoskeleton; Inositol phosphate metabolism,Synthesis of PIPs at the Golgi membrane; Synthesis of PIPs at the early endosome membrane; Synthesis of PIPs at the late endosome membrane,11,0,407.8,481.9,410.4,534.7,546.3,480.1,393,741.1,330.9,382.1,388.6,481.9,358.2,464.6,351.2,177,113.5,184.5,55.6,56.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5JUP3,Allograft inflammatory factor 1-like OS=Homo sapiens OX=9606 GN=AIF1L PE=1 SV=1,0.03,FALSE,1.296,7,1,2,1,97,11.3,6.14,2.27,1,,cytoplasm;cytoskeleton,metal ion binding;protein binding,,83543,ENSG00000126878.12,9,,AIF1L,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6W2J9,BCL-6 corepressor OS=Homo sapiens OX=9606 GN=BCOR PE=1 SV=1,0.03,FALSE,1.295,0,1,1,1,1755,192.1,6.48,0,1,cell organization and biogenesis;metabolic process;regulation of biological process,nucleus,catalytic activity;DNA binding;protein binding,"Pf00023, Pf12796, Pf13606, Pf13637, Pf13857",54880,ENSG00000183337.16,X,Ectoderm Differentiation; Pathways Affected in Adenoid Cystic Carcinoma,BCOR,,,2,0,98.8,121.3,103.8,141.2,121.3,134.9,99.7,83.7,61.5,73.8,94.1,121.3,90.6,122.7,78,49.7,28.8,20.8,10.3,10.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5JV61,FERM domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=FRMD3 PE=1 SV=1,0.032,FALSE,1.282,11,1,2,1,140,15.8,9.88,4.4,1,cell organization and biogenesis,cytoskeleton,protein binding;structural molecule activity,"Pf08736, Pf09380",257019,ENSG00000172159.15,9,,FRMD3,,,0,0,759.1,739.3,767.8,1002.8,996.4,1023.5,2434.8,1524.3,1923.2,800.3,723.4,739.3,670.2,871.4,640.5,377.3,703.1,379.5,323.1,118.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q86UW6,NEDD4-binding protein 2 OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=2,0.032,FALSE,1.281,1,1,1,1,1770,198.7,5.21,0,1,metabolic process,cytoplasm;cytosol,catalytic activity;nucleotide binding;protein binding,"Pf01713, Pf02845, Pf08590, Pf13671",55728,ENSG00000078177.13,4,,N4BP2,,,0,0,178.7,185.3,138.4,201.4,202.4,209,136.7,181.4,167.1,68.1,170.3,185.3,120.8,175,130.1,77.1,39.5,45.2,28.1,10.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q13416,Origin recognition complex subunit 2 OS=Homo sapiens OX=9606 GN=ORC2 PE=1 SV=2,0.032,FALSE,1.279,1,1,1,1,577,65.9,6.51,0,1,metabolic process;regulation of biological process,chromosome;membrane;nucleus,DNA binding;protein binding,Pf04084,4999,ENSG00000115942.8,2,Cell Cycle; G1 to S cell cycle control; DNA Replication,ORC2,Cell cycle,M/G1 Transition; CDT1 association with the CDC6:ORC:origin complex; Regulation of DNA replication; Activation of ATR in response to replication stress; Activation of the pre-replicative complex; CDC6 association with the ORC:origin complex; Association of licensing factors with the pre-replicative complex; E2F-enabled inhibition of pre-replication complex formation; Assembly of the ORC complex at the origin of replication; Orc1 removal from chromatin; Removal of licensing factors from origins,28,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,M0R0P8,Unconventional myosin-IXb OS=Homo sapiens OX=9606 GN=MYO9B PE=1 SV=1,0.032,FALSE,1.277,0,1,1,1,2157,243.2,8.78,2.14,1,regulation of biological process;response to stimulus,cytosol,catalytic activity;enzyme regulator activity;metal ion binding;motor activity;nucleotide binding;protein binding;structural molecule activity,"Pf00063, Pf00130, Pf00612, Pf00620, Pf00788, Pf06070",,ENSG00000099331.13,19,,,,,0,0,105.9,134.3,100.8,124.2,123,98.8,88.4,93.3,87.8,100.8,100.9,134.3,88,107.9,79.1,36.4,25.5,23.2,14.7,14.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P42575,Caspase-2 OS=Homo sapiens OX=9606 GN=CASP2 PE=1 SV=2,0.032,FALSE,1.277,2,1,1,1,452,50.7,6.81,0,1,cell death;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;mitochondrion;nucleus,catalytic activity;protein binding,"Pf00619, Pf00656",835,ENSG00000106144.19,7,Apoptosis Modulation and Signaling; Parkinsons Disease Pathway; Apoptosis; MAPK Signaling Pathway; Apoptosis Modulation by HSP70,CASP2,Apoptosis,NOD1/2 Signaling Pathway; TP53 Regulates Transcription of Caspase Activators and Caspases; Signalling by NGF; NADE modulates death signalling,22,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q14999,Cullin-7 OS=Homo sapiens OX=9606 GN=CUL7 PE=1 SV=2,0.032,FALSE,1.274,1,1,1,1,1698,191,5.87,0,1,cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process,cytoplasm;cytoskeleton;cytosol;Golgi,protein binding,"Pf00888, Pf03256, Pf11515",9820,ENSG00000044090.8,6,,CUL7,Ubiquitin mediated proteolysis,XBP1(S) activates chaperone genes; Antigen processing: Ubiquitination & Proteasome degradation; Neddylation,11,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,X6R5G7,Terminal uridylyltransferase 4 OS=Homo sapiens OX=9606 GN=TUT4 PE=1 SV=1,0.032,FALSE,1.27,2,1,1,1,309,34.1,7.88,1.92,1,metabolic process;regulation of biological process,cytoplasm;cytosol,catalytic activity;metal ion binding;protein binding;RNA binding,,23318,ENSG00000134744.13,1,,ZCCHC11,,,0,0,119.9,105.4,99.1,112.3,100.2,106.2,102.6,136.1,164.6,179.5,114.3,105.4,86.5,97.6,64.4,39.2,29.6,33.9,27.6,26.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6ZMN8,Cyclin-I2 OS=Homo sapiens OX=9606 GN=CCNI2 PE=2 SV=1,0.033,FALSE,1.259,4,1,1,1,369,40.6,7.9,0,1,,,,Pf00134,645121,ENSG00000205089.7,5,,CCNI2,,,0,0,349.2,366.9,423.3,489.1,485.7,375,313,150.2,192.5,200.8,332.7,366.9,369.5,425.1,312.2,138.2,90.4,37.4,32.3,29.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P78540,"Arginase-2, mitochondrial OS=Homo sapiens OX=9606 GN=ARG2 PE=1 SV=1",0.034,FALSE,1.247,3,1,1,1,354,38.6,6.47,0,1,defense response;metabolic process;regulation of biological process;response to stimulus,mitochondrion;organelle lumen,catalytic activity;metal ion binding,Pf00491,384,ENSG00000081181.7,14,Amino Acid metabolism; Urea cycle and metabolism of amino groups,ARG2,Arginine and proline metabolism; Amoebiasis; Metabolic pathways; Arginine biosynthesis; Biosynthesis of amino acids,Urea cycle,11,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5H909,Melanoma-associated antigen D2 OS=Homo sapiens OX=9606 GN=MAGED2 PE=1 SV=2,0.034,FALSE,1.245,1,1,1,1,588,63.1,9.35,2.19,1,transport,cytosol;extracellular;membrane;nucleus;organelle lumen,protein binding,Pf01454,10916,ENSG00000102316.16,X,,MAGED2,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P10523,S-arrestin OS=Homo sapiens OX=9606 GN=SAG PE=1 SV=3,0.034,FALSE,1.243,2,1,1,1,405,45.1,6.57,0,1,regulation of biological process;response to stimulus,cytosol,enzyme regulator activity;protein binding,"Pf00339, Pf02752",6295,ENSG00000281857.2; ENSG00000130561.16,2; CHR_HG2232_PATCH,,SAG,Phototransduction,"Signaling by GPCR; Activation of the phototransduction cascade; Inactivation, recovery and regulation of the phototransduction cascade",7,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8N2W9,E3 SUMO-protein ligase PIAS4 OS=Homo sapiens OX=9606 GN=PIAS4 PE=1 SV=1,0.034,FALSE,1.24,1,1,1,1,510,56.5,6.14,0,1,metabolic process;regulation of biological process;response to stimulus,cytoplasm;nucleus,catalytic activity;DNA binding;metal ion binding;protein binding,"Pf02037, Pf02891, Pf11789, Pf14324",51588,ENSG00000105229.6,19,Androgen receptor signaling pathway,PIAS4,NF-kappa B signaling pathway; Jak-STAT signaling pathway; Ubiquitin mediated proteolysis,G2/M DNA damage checkpoint; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; SUMOylation of transcription factors; Processing of DNA double-strand break ends; SUMOylation of DNA replication proteins; Nonhomologous End-Joining (NHEJ); SUMOylation of DNA damage response and repair proteins,23,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,D3YTK1,B-cell lymphoma/leukemia 11B OS=Homo sapiens OX=9606 GN=BCL11B PE=1 SV=1,0.034,FALSE,1.238,1,1,1,1,700,75.3,7.58,0,1,,,metal ion binding,"Pf00096, Pf13465",,ENSG00000127152.17,14,Development and heterogeneity of the ILC family,,,,1,0,223.9,65.8,41.4,155.2,77.8,57.1,65.3,389.3,127.9,238.1,213.3,65.8,36.1,134.8,50,21.1,18.8,96.9,21.5,35.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8N442,"Translation factor GUF1, mitochondrial OS=Homo sapiens OX=9606 GN=GUF1 PE=1 SV=1",0.035,FALSE,1.236,2,1,1,1,669,74.3,8.59,0,1,metabolic process;regulation of biological process;response to stimulus,membrane;mitochondrion;organelle lumen,catalytic activity;nucleotide binding,"Pf00009, Pf00071, Pf00679, Pf03144, Pf06421, Pf14492",60558,ENSG00000151806.13,4,,GUF1,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6ZRK6,Coiled-coil domain-containing protein 73 OS=Homo sapiens OX=9606 GN=CCDC73 PE=2 SV=2,0.035,FALSE,1.232,1,1,1,1,1079,124.1,5.58,1.62,1,,,,Pf09744,493860,ENSG00000186714.12,11,,CCDC73,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A494C071,Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1,0.035,FALSE,1.227,1,1,1,1,2061,217.6,10.9,2.15,1,,,,,,,,,,,,0,0,144.7,116.8,120,135.2,103,85.3,69.3,92,97.3,98.8,137.9,116.8,104.7,117.5,66.2,31.5,20,22.9,16.4,14.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H0YMB6,Interferon regulatory factor 9 (Fragment) OS=Homo sapiens OX=9606 GN=IRF9 PE=1 SV=8,0.035,FALSE,1.224,4,1,1,1,178,20.2,9.48,0,1,metabolic process;regulation of biological process,nucleus,DNA binding,Pf00605,,ENSG00000213928.8,14,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
